Epoch	Train Loss	Test Loss	Opt_Th	P	R	F1	P_5	R_5	F1_5
1	0.4605247864387179	0.48295694666880146	0.70580786	0.1896967409131015	0.6568046358007325	0.29437329283903896	0.15880999487614283	0.8039793302424842	0.2652292666427351
2	0.2649788401970927	0.5028514406379359	0.70580786	0.1896967409131015	0.6568046358007325	0.29437329283903896	0.15880999487614283	0.8039793302424842	0.2652292666427351
3	0.15410817354517495	0.5375331206638136	0.70580786	0.1896967409131015	0.6568046358007325	0.29437329283903896	0.15880999487614283	0.8039793302424842	0.2652292666427351
4	0.09668078477300654	0.5752542287939124	0.70580786	0.1896967409131015	0.6568046358007325	0.29437329283903896	0.15880999487614283	0.8039793302424842	0.2652292666427351
5	0.07202876838011629	0.676991273191424	0.70580786	0.1896967409131015	0.6568046358007325	0.29437329283903896	0.15880999487614283	0.8039793302424842	0.2652292666427351
6	0.05952356595095972	0.7621175086010753	0.70580786	0.1896967409131015	0.6568046358007325	0.29437329283903896	0.15880999487614283	0.8039793302424842	0.2652292666427351
7	0.05061690688708285	0.8270014142180666	0.70580786	0.1896967409131015	0.6568046358007325	0.29437329283903896	0.15880999487614283	0.8039793302424842	0.2652292666427351
8	0.04375154613173448	0.8896101437945977	0.70580786	0.1896967409131015	0.6568046358007325	0.29437329283903896	0.15880999487614283	0.8039793302424842	0.2652292666427351
9	0.038458185395438396	0.9609669523934523	0.70580786	0.1896967409131015	0.6568046358007325	0.29437329283903896	0.15880999487614283	0.8039793302424842	0.2652292666427351
10	0.034356781809697014	1.0386184699626433	0.70580786	0.1896967409131015	0.6568046358007325	0.29437329283903896	0.15880999487614283	0.8039793302424842	0.2652292666427351
11	0.031237496613156075	1.1208846077621903	0.70580786	0.1896967409131015	0.6568046358007325	0.29437329283903896	0.15880999487614283	0.8039793302424842	0.2652292666427351
